ID,Incident_Date,State,CityorCounty,Num_Killed,Num_Injured
1849308,10-Nov-20,Florida,Tampa,1,7
1847840,9-Nov-20,Texas,Fort Worth,0,4
1846712,8-Nov-20,Virginia,Virginia Beach,0,4
1846494,8-Nov-20,Tennessee,Nashville,0,8
1846764,7-Nov-20,Kansas,Ogden,0,4
1845690,7-Nov-20,South Carolina,Rock Hill,1,3
1845477,6-Nov-20,Louisiana,New Orleans,2,2
1844573,5-Nov-20,Ohio,Toledo,3,2
1843360,4-Nov-20,Missouri,Jefferson City,0,4
1842362,3-Nov-20,Nevada,Henderson,4,1
1842421,2-Nov-20,Ohio,Mansfield,0,5
1840600,1-Nov-20,Arizona,Tucson,2,2
1840534,1-Nov-20,South Carolina,Hollywood,0,6
1840265,1-Nov-20,Indiana,Evansville,0,4
1840364,1-Nov-20,Oklahoma,Oklahoma City,1,3
1841432,1-Nov-20,North Carolina,Winston Salem (Winston-salem),1,3
1840310,1-Nov-20,New Jersey,Atlantic City,1,4
1839628,31-Oct-20,California,Sacramento,0,4
1839576,31-Oct-20,Washington,Sumner,0,5
1839462,31-Oct-20,California,Anaheim,0,4
1840544,31-Oct-20,Nevada,North Las Vegas,0,4
1840041,31-Oct-20,Maryland,College Park,0,7
1839112,30-Oct-20,Maryland,Waldorf,1,3
1839065,30-Oct-20,Illinois,Chicago,1,3
1838368,29-Oct-20,Florida,Winter Garden,0,4
1837146,28-Oct-20,Virginia,Roanoke,0,4
1837429,28-Oct-20,New Jersey,Newark,1,3
1834216,25-Oct-20,Texas,Fort Worth,2,3
1835030,25-Oct-20,Texas,San Antonio,1,3
1834280,25-Oct-20,North Carolina,Raleigh,1,3
1834617,24-Oct-20,Mississippi,Greenwood,2,8
1832977,22-Oct-20,Louisiana,Rayne,0,5
1832014,22-Oct-20,Florida,Miami,1,3
1831995,22-Oct-20,Massachusetts,Boston,0,4
1831091,22-Oct-20,Maryland,Baltimore,0,4
1830875,21-Oct-20,New York,Brooklyn,1,5
1830822,21-Oct-20,Mississippi,Canton,2,2
1830092,20-Oct-20,Texas,Houston,3,1
1829132,19-Oct-20,Ohio,Mansfield,0,5
1828796,19-Oct-20,Louisiana,New Orleans,1,3
1827437,18-Oct-20,Maryland,Annapolis,1,3
1828080,18-Oct-20,Illinois,Chicago,1,4
1828019,18-Oct-20,Tennessee,Nashville,0,4
1826680,17-Oct-20,New York,Lockport,1,5
1826613,17-Oct-20,South Carolina,Rock Hill,0,5
1826444,16-Oct-20,California,San Jose,2,4
1825525,16-Oct-20,Florida,Orlando,3,1
1826655,16-Oct-20,Arizona,Mesa,1,6
1826675,16-Oct-20,California,San Francisco,1,3
1824979,15-Oct-20,Louisiana,Lafayette,2,2
1825896,15-Oct-20,Maryland,Baltimore,0,7
1824073,14-Oct-20,Pennsylvania,Philadelphia,0,4
1821574,12-Oct-20,South Carolina,Myrtle Beach,2,3
1821496,11-Oct-20,Georgia,Atlanta,0,4
1820156,10-Oct-20,Illinois,Chicago,1,3
1823101,10-Oct-20,South Carolina,Kingstree,0,8
1819955,10-Oct-20,Missouri,Saint Louis (Jennings),2,2
1818055,8-Oct-20,Pennsylvania,Philadelphia,1,6
1816799,7-Oct-20,Alaska,Anchorage,1,4
1817184,7-Oct-20,New York,Brooklyn,1,3
1815308,5-Oct-20,District of Columbia,Washington,1,3
1814148,4-Oct-20,Georgia,Atlanta,1,5
1813872,4-Oct-20,Indiana,Indianapolis,3,4
1813306,3-Oct-20,Tennessee,Clarksville,0,5
1813583,3-Oct-20,California,Sacramento,1,3
1812972,2-Oct-20,California,Los Angeles,0,4
1812838,2-Oct-20,Washington,Seattle,0,4
1812049,1-Oct-20,Michigan,Detroit,0,5
1810696,30-Sep-20,North Carolina,Greensboro,0,4
1810881,30-Sep-20,Florida,Jacksonville,0,4
1810358,30-Sep-20,Wisconsin,Milwaukee,0,7
1809910,29-Sep-20,Pennsylvania,Philadelphia,0,5
1809484,29-Sep-20,Ohio,Painesville,2,2
1807325,28-Sep-20,Michigan,Detroit,0,6
1806806,27-Sep-20,Ohio,Sandusky,1,3
1808628,27-Sep-20,California,San Bernardino,1,3
1807096,27-Sep-20,Tennessee,Nashville,0,4
1807046,26-Sep-20,Pennsylvania,Philadelphia,0,4
1806035,26-Sep-20,Alabama,Enterprise,1,3
1806002,26-Sep-20,Iowa,Waterloo,2,6
1805722,26-Sep-20,Illinois,Chicago,0,4
1806368,26-Sep-20,Missouri,Saint Louis,0,5
1806500,25-Sep-20,Pennsylvania,Philadelphia,0,4
1804511,23-Sep-20,Georgia,Hampton,1,3
1802862,23-Sep-20,Minnesota,Minneapolis,0,5
1800886,21-Sep-20,Ohio,Struthers,1,4
1800549,20-Sep-20,New York,Corona (Queens),0,4
1800514,20-Sep-20,Connecticut,Stamford,1,3
1800026,19-Sep-20,New York,Buffalo,1,4
1799748,19-Sep-20,Illinois,Chicago,0,4
1799703,19-Sep-20,Illinois,Chicago,0,4
1800188,19-Sep-20,New Jersey,Plainfield,0,4
1799307,19-Sep-20,New York,Rochester,2,14
1800192,19-Sep-20,New Jersey,Paterson,0,5
1800779,19-Sep-20,Arkansas,West Memphis,0,5
1799160,18-Sep-20,Arkansas,Little Rock,0,4
1797620,16-Sep-20,Pennsylvania,Philadelphia,2,3
1796684,15-Sep-20,California,San Jose,2,4
1796638,15-Sep-20,Illinois,Chicago,0,5
1795391,14-Sep-20,Louisiana,Baker,0,4
1793826,13-Sep-20,Michigan,Grand Rapids,0,7
1794138,13-Sep-20,Tennessee,Beechgrove,3,3
1793559,13-Sep-20,Florida,Tampa,0,4
1794086,13-Sep-20,Illinois,Chicago,1,3
1793521,13-Sep-20,New Jersey,New Brunswick,2,7
1792650,12-Sep-20,Illinois,Chicago,2,4
1793680,12-Sep-20,North Carolina,Wilson,0,5
1793771,12-Sep-20,Pennsylvania,Philadelphia,0,4
1792624,11-Sep-20,Louisiana,Donaldsonville,0,5
1791482,10-Sep-20,Louisiana,New Orleans,3,2
1788401,8-Sep-20,Maryland,Baltimore,0,5
1788168,7-Sep-20,Louisiana,New Orleans,0,4
1787655,7-Sep-20,New York,Brooklyn,0,5
1788352,7-Sep-20,California,Aguanga,7,0
1787222,7-Sep-20,Indiana,Indianapolis,1,4
1786855,6-Sep-20,Georgia,Sparta,1,6
1786920,6-Sep-20,Illinois,Chicago,0,4
1787977,6-Sep-20,Tennessee,Memphis,0,4
1786829,6-Sep-20,Colorado,Commerce City,0,4
1787286,6-Sep-20,Missouri,Kansas City,0,6
1786890,6-Sep-20,Missouri,Saint Louis,1,3
1787006,6-Sep-20,Louisiana,New Iberia,0,5
1787387,6-Sep-20,Maryland,Baltimore,0,4
1786488,5-Sep-20,Texas,Houston,0,4
1786449,5-Sep-20,Maryland,Baltimore,1,3
1785713,5-Sep-20,Florida,Williston,0,6
1786806,5-Sep-20,Arkansas,Little Rock,0,4
1805455,3-Sep-20,South Carolina,Anderson,1,3
1785358,3-Sep-20,Florida,Miami,1,3
1784570,3-Sep-20,Arkansas,Hensley,1,3
1785108,3-Sep-20,Pennsylvania,Philadelphia,0,6
1785593,3-Sep-20,Arkansas,Little Rock,0,4
1783582,2-Sep-20,Pennsylvania,Philadelphia,2,2
1784141,2-Sep-20,Georgia,Albany,1,3
1783928,2-Sep-20,California,Oakland,0,4
1825993,31-Aug-20,Pennsylvania,Philadelphia,0,5
1782962,31-Aug-20,Florida,Tallahassee,0,4
1780301,30-Aug-20,Kentucky,Lexington,0,7
1780199,30-Aug-20,Illinois,Zion,1,3
1780266,30-Aug-20,Texas,San Antonio,2,2
1779981,30-Aug-20,New York,Buffalo,1,4
1784122,30-Aug-20,Pennsylvania,Philadelphia,0,4
1779718,30-Aug-20,Illinois,Chicago,1,4
1780091,30-Aug-20,Kentucky,Madisonville,0,5
1780228,29-Aug-20,Nevada,Las Vegas,2,2
1778571,29-Aug-20,Illinois,Rock Island,1,5
1778435,28-Aug-20,Minnesota,Minneapolis,0,4
1778542,28-Aug-20,Pennsylvania,Chester,1,3
1779023,28-Aug-20,Texas,Dallas,1,4
1777607,27-Aug-20,Oregon,Portland,1,3
1777180,26-Aug-20,Michigan,Pontiac,3,1
1776905,26-Aug-20,South Carolina,Hilton Head Island,0,4
1777400,26-Aug-20,Pennsylvania,Philadelphia,0,4
1776189,25-Aug-20,Virginia,Norfolk,0,5
1775249,25-Aug-20,New York,Rochester,0,4
1774123,24-Aug-20,Michigan,Detroit,0,4
1773194,24-Aug-20,California,Sacramento,1,3
1774138,24-Aug-20,Florida,West Palm Beach,0,4
1773996,24-Aug-20,Virginia,Richmond,1,4
1772680,23-Aug-20,Tennessee,Somerville,1,4
1772623,23-Aug-20,Arkansas,Pine Bluff,0,7
1772513,23-Aug-20,New York,Brooklyn,1,3
1772934,23-Aug-20,Colorado,Pueblo,0,6
1772438,23-Aug-20,Illinois,Champaign,0,4
1773006,23-Aug-20,Illinois,Chicago,0,4
1772764,22-Aug-20,Illinois,Rockford,1,3
1772174,22-Aug-20,Alabama,Bessemer (Hueytown),1,3
1769444,19-Aug-20,Pennsylvania,Philadelphia,0,4
1769489,19-Aug-20,Illinois,Chicago,0,6
1768125,18-Aug-20,Pennsylvania,Philadelphia,1,4
1767851,18-Aug-20,New York,Corona (Queens),0,4
1767747,18-Aug-20,Illinois,Rockford,0,4
1768683,17-Aug-20,Ohio,Cleveland,0,5
1766574,17-Aug-20,New York,Brooklyn,0,4
1767402,17-Aug-20,Texas,Dayton,3,2
1765658,16-Aug-20,Kentucky,Lexington,1,3
1765624,16-Aug-20,Ohio,Cincinnati,1,3
1765636,16-Aug-20,Ohio,Cincinnati,2,9
1766423,16-Aug-20,Ohio,Cincinnati,1,3
1766380,16-Aug-20,Colorado,Denver,2,4
1765920,16-Aug-20,Oklahoma,Oklahoma City,0,4
1765336,15-Aug-20,Michigan,Belleville,4,0
1765499,15-Aug-20,Pennsylvania,Philadelphia,0,5
1765890,15-Aug-20,New York,Rochester,0,5
1765705,15-Aug-20,Connecticut,New Haven,1,5
1764756,15-Aug-20,Alabama,Troy,2,3
1764619,14-Aug-20,New York,New York (Manhattan),0,4
1762951,12-Aug-20,New Jersey,Newark,1,4
1762997,12-Aug-20,Ohio,Dayton,1,3
1761557,11-Aug-20,California,Torrance,0,5
1759873,9-Aug-20,Colorado,Denver,0,9
1759779,9-Aug-20,Ohio,Toledo,0,6
1758966,9-Aug-20,District of Columbia,Washington,1,21
1760207,9-Aug-20,Mississippi,Jackson,0,4
1760261,9-Aug-20,Texas,Houston,0,4
1759425,8-Aug-20,Kentucky,Paducah,1,4
1758838,8-Aug-20,Pennsylvania,Philadelphia,0,6
1759439,8-Aug-20,Massachusetts,Brockton,0,5
1759237,8-Aug-20,Alabama,Birmingham (Ensley),1,5
1758774,8-Aug-20,New York,Albany,1,3
1757380,6-Aug-20,California,Oakland,1,3
1756248,5-Aug-20,Illinois,Chicago,0,4
1755566,4-Aug-20,Wisconsin,Madison,0,4
1755297,4-Aug-20,District of Columbia,Washington,0,4
1754613,4-Aug-20,California,Beverly Hills,1,4
1754640,4-Aug-20,Missouri,Saint Louis,1,3
1754672,4-Aug-20,Connecticut,Hartford,1,5
1754363,3-Aug-20,New York,Bronx,0,4
1753320,2-Aug-20,Pennsylvania,Philadelphia,0,4
1753561,2-Aug-20,New Jersey,Newark,0,5
1752100,1-Aug-20,Illinois,Chicago,1,4
1753235,1-Aug-20,Texas,Pointblank,2,3
1751949,1-Aug-20,Colorado,Denver,1,4
1752790,1-Aug-20,Alabama,Montgomery,0,4
1752019,31-Jul-20,Pennsylvania,Philadelphia,1,3
1750611,30-Jul-20,Florida,Tampa,0,5
1750548,30-Jul-20,Florida,Miami Gardens,0,5
1750250,29-Jul-20,Michigan,Detroit,0,4
1749873,29-Jul-20,Ohio,Elyria,5,0
1749746,29-Jul-20,Missouri,Saint Louis,3,2
1749281,28-Jul-20,Delaware,Wilmington,2,2
1749535,28-Jul-20,Wisconsin,Milwaukee,0,4
1748134,27-Jul-20,Washington,Federal Way,1,3
1747700,27-Jul-20,Illinois,Chicago,1,4
1746441,26-Jul-20,Michigan,Flint,1,3
1746658,26-Jul-20,Texas,Mount Enterprise,0,4
1746282,26-Jul-20,Kentucky,Louisville,1,3
1746417,26-Jul-20,Colorado,Commerce City,1,3
1748023,26-Jul-20,Arkansas,Magnolia,0,4
1746582,25-Jul-20,Michigan,Flint,0,6
1745903,25-Jul-20,North Carolina,Raleigh,0,4
1746160,25-Jul-20,Florida,Miami,1,3
1746430,25-Jul-20,Colorado,Denver,2,3
1746674,25-Jul-20,Texas,Dallas,0,4
1745737,25-Jul-20,California,Manteca,0,7
1744407,24-Jul-20,Georgia,Atlanta,2,2
1743168,23-Jul-20,Virginia,Fairfield,1,3
1743488,23-Jul-20,Virginia,Petersburg,0,4
1744332,23-Jul-20,Illinois,Chicago,2,4
1743108,22-Jul-20,Michigan,Warren,0,4
1741838,21-Jul-20,Illinois,Chicago,0,15
1740533,20-Jul-20,Virginia,Richmond,1,4
1740615,20-Jul-20,Illinois,Chicago,0,5
1739920,19-Jul-20,Michigan,Detroit,1,3
1739571,19-Jul-20,Nebraska,Omaha,0,8
1740013,19-Jul-20,Illinois,Chicago,2,3
1739434,19-Jul-20,Illinois,Peoria,0,13
1739658,19-Jul-20,District of Columbia,Washington,1,8
1739917,19-Jul-20,Michigan,Detroit,4,0
1738635,18-Jul-20,Illinois,Chicago,1,4
1739097,17-Jul-20,Ohio,Columbus,0,4
1739413,17-Jul-20,Florida,Madison,0,4
1736508,16-Jul-20,Tennessee,Nashville,0,5
1736383,15-Jul-20,Louisiana,Shreveport,1,3
1735326,15-Jul-20,New York,Brooklyn,1,5
1735573,14-Jul-20,Missouri,Saint Joseph,0,5
1735470,14-Jul-20,North Carolina,Durham,0,8
1733702,13-Jul-20,New York,Brooklyn,0,6
1734064,13-Jul-20,Kentucky,Louisville,1,3
1734058,13-Jul-20,Washington,Kent,0,6
1732993,12-Jul-20,New York,Brooklyn,1,3
1732485,12-Jul-20,Louisiana,Baton Rouge,1,7
1732688,12-Jul-20,Michigan,Lansing,0,5
1732365,12-Jul-20,Florida,Fort Lauderdale,2,2
1733188,12-Jul-20,Illinois,Chicago,1,3
1732229,12-Jul-20,Illinois,Chicago,1,4
1732532,12-Jul-20,Mississippi,Como,2,4
1731349,11-Jul-20,New York,Rochester,0,6
1732321,11-Jul-20,Delaware,Wilmington,0,5
1727743,7-Jul-20,Virginia,Alexandria,0,5
1728683,7-Jul-20,New Jersey,Paterson,4,3
1727567,6-Jul-20,Illinois,Chicago,0,6
1725108,5-Jul-20,South Carolina,Greenville,2,8
1725883,5-Jul-20,Illinois,Chicago,0,4
1725802,5-Jul-20,Iowa,Davenport,1,3
1725167,5-Jul-20,New York,New York (Manhattan),0,5
1726770,5-Jul-20,Arkansas,Helena,1,3
1725690,5-Jul-20,Georgia,Atlanta,2,13
1725946,5-Jul-20,Missouri,Columbia,2,3
1725379,5-Jul-20,Wisconsin,Milwaukee,0,4
1726446,5-Jul-20,Texas,Houston,0,4
1725327,5-Jul-20,Maryland,Cambridge,0,4
1725145,5-Jul-20,Illinois,Chicago,1,5
1725635,5-Jul-20,Pennsylvania,Ephrata,0,4
1726034,5-Jul-20,Illinois,Freeport,1,5
1727515,5-Jul-20,Mississippi,Greenville,0,4
1725571,5-Jul-20,Michigan,Detroit,2,4
1725025,4-Jul-20,Maryland,Temple Hills (Marlow Heights),1,3
1725670,4-Jul-20,Georgia,Atlanta,0,5
1725407,4-Jul-20,Massachusetts,Lynn,1,4
1724231,4-Jul-20,Michigan,Detroit,2,3
1725735,4-Jul-20,South Carolina,Barnwell,0,5
1725098,4-Jul-20,Illinois,Chicago,1,3
1725081,4-Jul-20,Illinois,Chicago,4,4
1724887,4-Jul-20,Louisiana,Baton Rouge,0,4
1724219,4-Jul-20,Mississippi,Jackson,1,3
1723897,3-Jul-20,Alabama,Birmingham (Hoover),1,3
1724273,3-Jul-20,Maryland,Baltimore,0,4
1723184,2-Jul-20,California,Delano,2,3
1723352,2-Jul-20,Massachusetts,Somerville,0,4
1722839,2-Jul-20,New Jersey,Paterson,1,4
1722142,1-Jul-20,California,Oakland,0,4
1729506,1-Jul-20,Louisiana,Lake Charles,0,4
1721964,30-Jun-20,Iowa,Davenport,0,5
1720781,30-Jun-20,Georgia,Atlanta,1,4
1721669,30-Jun-20,Massachusetts,Boston,1,3
1720761,30-Jun-20,Illinois,Chicago,0,4
1721572,30-Jun-20,Ohio,Dayton,0,4
1722317,30-Jun-20,Arkansas,Greenbrier,0,4
1720834,29-Jun-20,California,Sylmar,0,4
1720655,29-Jun-20,South Dakota,Sioux Falls,1,3
1719693,28-Jun-20,Pennsylvania,Philadelphia,2,2
1719668,28-Jun-20,Alabama,Akron,0,7
1718966,27-Jun-20,Illinois,Chicago,2,2
1718847,27-Jun-20,California,Red Bluff,3,4
1718463,27-Jun-20,Illinois,Peoria,0,4
1718238,27-Jun-20,New York,Brooklyn,0,4
1719645,27-Jun-20,Arkansas,Blytheville,3,1
1717828,26-Jun-20,Colorado,Aurora,0,5
1718292,26-Jun-20,California,Fresno,0,4
1717173,26-Jun-20,Arizona,Phoenix,0,4
1717543,25-Jun-20,Pennsylvania,Philadelphia,0,4
1716944,25-Jun-20,Connecticut,Bridgeport,1,3
1715616,24-Jun-20,Tennessee,Jackson,0,4
1714504,23-Jun-20,Illinois,Chicago,0,4
1715231,23-Jun-20,Florida,Lake Worth,0,5
1712342,22-Jun-20,North Carolina,Charlotte,4,5
1713075,22-Jun-20,California,San Francisco,0,5
1713790,22-Jun-20,New York,Brooklyn,0,5
1712876,22-Jun-20,Minnesota,Minneapolis,0,4
1712898,22-Jun-20,Minnesota,Minneapolis,0,4
1712408,22-Jun-20,Illinois,Chicago,0,5
1712386,22-Jun-20,Illinois,Chicago,0,4
1713668,22-Jun-20,Ohio,Columbus,1,4
1711747,21-Jun-20,New York,Buffalo,0,4
1711626,21-Jun-20,Texas,Austin,0,5
1711410,21-Jun-20,Minnesota,Minneapolis,0,11
1711690,21-Jun-20,Alabama,Auburn,0,4
1713493,21-Jun-20,Texas,Corpus Christi,1,3
1711605,21-Jun-20,Wisconsin,Milwaukee,0,5
1711487,21-Jun-20,Illinois,Chicago,1,3
1710537,20-Jun-20,New York,Bronx,0,4
1711285,20-Jun-20,New York,Syracuse,1,8
1711876,20-Jun-20,Michigan,Detroit,0,4
1710680,20-Jun-20,New Jersey,Jersey City,1,4
1711272,20-Jun-20,Michigan,Saginaw,1,3
1710849,20-Jun-20,Wisconsin,Janesville,0,5
1710920,20-Jun-20,North Carolina,Pinetops,2,2
1711397,20-Jun-20,Kansas,Wichita,0,5
1711134,20-Jun-20,New York,Bronx,0,4
1708889,18-Jun-20,New York,Albany,0,7
1708432,17-Jun-20,Illinois,Chicago,0,4
1706994,16-Jun-20,Iowa,Fort Dodge,2,2
1706710,15-Jun-20,Illinois,Chicago,0,4
1704879,14-Jun-20,Minnesota,Minneapolis,1,6
1704862,14-Jun-20,Kentucky,Louisville,1,4
1704873,14-Jun-20,Louisiana,Lafayette,0,5
1705050,14-Jun-20,Louisiana,Lake Charles,0,4
1705346,14-Jun-20,Louisiana,New Orleans,2,2
1705355,13-Jun-20,Arkansas,Rison,0,4
1705440,13-Jun-20,California,Hesperia,0,5
1704116,13-Jun-20,Missouri,Saint Louis,2,4
1704176,13-Jun-20,Maryland,Baltimore,0,5
1704580,13-Jun-20,Georgia,Atlanta,2,5
1704727,13-Jun-20,District of Columbia,Washington,2,5
1704415,13-Jun-20,New York,Wyandanch,1,7
1703509,12-Jun-20,Pennsylvania,Philadelphia,0,6
1704217,12-Jun-20,New York,Bronx,1,3
1703985,12-Jun-20,Texas,San Antonio,0,8
1702276,11-Jun-20,Virginia,Richmond,0,4
1702172,11-Jun-20,District of Columbia,Washington,0,7
1703044,11-Jun-20,Louisiana,Monroe,6,0
1703055,11-Jun-20,Texas,Houston,2,4
1702372,10-Jun-20,California,Sacramento,1,4
1701382,10-Jun-20,Ohio,Toledo,1,3
1701714,10-Jun-20,California,Paso Robles,2,4
1700864,9-Jun-20,North Carolina,Scotland Neck,0,5
1701426,9-Jun-20,Pennsylvania,Philadelphia,1,6
1701491,9-Jun-20,California,Vallejo,2,3
1700371,8-Jun-20,New York,Brooklyn,0,4
1700250,8-Jun-20,Tennessee,Memphis,0,4
1699193,7-Jun-20,Tennessee,Dyersburg,0,5
1699577,7-Jun-20,Arkansas,Hope,0,5
1700234,7-Jun-20,Illinois,Robbins,1,3
1699211,7-Jun-20,Missouri,Sikeston,2,7
1698987,7-Jun-20,Illinois,Chicago,1,3
1699667,7-Jun-20,Illinois,Chicago,0,6
1698868,6-Jun-20,California,Sacramento,1,4
1698306,6-Jun-20,Missouri,Kansas City,1,4
1700812,6-Jun-20,Mississippi,Drew,0,5
1698276,6-Jun-20,Ohio,Ironton,0,4
1697541,5-Jun-20,Colorado,Denver,0,4
1697453,4-Jun-20,Alabama,Valhermoso Springs,7,0
1695998,2-Jun-20,Texas,Dallas,1,3
1695586,2-Jun-20,Wisconsin,Racine,0,5
1695645,2-Jun-20,Illinois,Chicago,0,4
1694735,1-Jun-20,Missouri,Saint Louis,0,4
1693340,31-May-20,Mississippi,Gulfport,1,5
1693580,31-May-20,Pennsylvania,Philadelphia,0,4
1692513,30-May-20,New Jersey,Paterson,0,4
1692912,30-May-20,District of Columbia,Washington,0,4
1693064,30-May-20,Texas,Houston,1,4
1693246,30-May-20,Florida,Altha,2,4
1692496,30-May-20,North Carolina,Gastonia,1,5
1692102,29-May-20,Virginia,Portsmouth,0,5
1691221,28-May-20,Kentucky,Louisville,0,7
1690922,28-May-20,Tennessee,Memphis,0,4
1691440,28-May-20,Pennsylvania,Philadelphia,1,3
1690369,27-May-20,Massachusetts,Boston,1,4
1690524,27-May-20,Ohio,Cleveland,1,3
1690439,27-May-20,California,San Jose,0,5
1689419,27-May-20,Pennsylvania,Philadelphia,0,4
1688610,26-May-20,Mississippi,Vicksburg,0,4
1689252,26-May-20,Pennsylvania,Philadelphia,0,4
1688917,26-May-20,Illinois,Chicago,2,2
1689555,26-May-20,California,Los Angeles,0,5
1688753,26-May-20,South Carolina,Bowman,3,5
1687999,25-May-20,Louisiana,Lake Charles,0,6
1687219,24-May-20,Missouri,Saint Louis,0,4
1687037,24-May-20,South Carolina,Myrtle Beach,0,4
1687414,24-May-20,Alabama,Danville,3,1
1686222,23-May-20,Texas,Houston,0,4
1686615,23-May-20,Illinois,Rock Island,1,4
1687027,23-May-20,South Carolina,Jonesville,2,5
1687108,23-May-20,North Carolina,Charlotte,0,6
1687097,23-May-20,Michigan,Flint,1,3
1686414,23-May-20,Florida,Fort Lauderdale (Lauderhill),0,5
1686747,23-May-20,Florida,Daytona Beach,0,6
1686685,23-May-20,Illinois,Chicago,1,3
1687381,23-May-20,Mississippi,Jackson,1,4
1686015,22-May-20,Ohio,Cleveland,1,3
1683810,20-May-20,Texas,Houston,2,3
1683653,19-May-20,Illinois,Decatur,0,5
1682322,18-May-20,California,Bakersfield,0,5
1681602,17-May-20,South Carolina,Charleston,0,4
1682233,17-May-20,South Carolina,Saint Matthews,4,1
1681588,16-May-20,Louisiana,Bogalusa,0,13
1686369,15-May-20,Florida,Gainesville,0,5
1850080,15-May-20,Pennsylvania,Philadelphia,0,4
1680027,14-May-20,New Mexico,Albuquerque,0,5
1679086,13-May-20,Illinois,Rockford,1,4
1678589,13-May-20,Kentucky,Garrison,1,4
1679356,13-May-20,Tennessee,Memphis,0,4
1677566,11-May-20,Alabama,Montgomery,0,4
1676515,10-May-20,Louisiana,Baton Rouge,0,5
1676579,10-May-20,Texas,Fort Worth,0,5
1676746,10-May-20,Texas,Katy,0,6
1676121,9-May-20,Missouri,Saint Louis,0,4
1674802,7-May-20,Maryland,Baltimore,0,4
1673989,6-May-20,Texas,Houston,3,1
1673633,6-May-20,Georgia,Albany,1,3
1674299,6-May-20,Tennessee,Memphis,2,2
1671289,3-May-20,Ohio,Columbus,0,4
1671624,3-May-20,Florida,Jacksonville,1,3
1671078,3-May-20,Illinois,Chicago,0,5
1670970,2-May-20,Pennsylvania,Philadelphia,0,4
1668470,29-Apr-20,Indiana,Indianapolis,0,4
1666945,27-Apr-20,Wisconsin,Milwaukee,5,0
1666461,26-Apr-20,New York,Troy,0,4
1666600,26-Apr-20,North Carolina,Salisbury,1,4
1666327,25-Apr-20,Florida,Orlando,1,4
1665834,25-Apr-20,Tennessee,Memphis,0,7
1664933,24-Apr-20,Texas,Houston,3,1
1665735,24-Apr-20,Indiana,Fort Wayne,0,4
1661537,18-Apr-20,Maryland,Hyattsville,2,2
1660797,17-Apr-20,North Carolina,Greensboro,1,3
1661218,17-Apr-20,Massachusetts,Springfield,1,4
1659862,16-Apr-20,Pennsylvania,Philadelphia,0,4
1659966,15-Apr-20,Mississippi,Jackson,1,3
1656873,11-Apr-20,California,Bakersfield,0,6
1656265,10-Apr-20,Michigan,Muskegon,0,4
1655674,8-Apr-20,Michigan,Detroit,0,4
1654971,8-Apr-20,South Carolina,Greenwood,1,3
1656373,8-Apr-20,Alaska,Anchorage,0,4
1654341,7-Apr-20,Illinois,Chicago,1,3
1652642,5-Apr-20,New York,Brooklyn,0,4
1652734,5-Apr-20,California,Los Angeles,1,3
1653012,5-Apr-20,South Carolina,Lancaster,1,4
1652601,4-Apr-20,Texas,Vidor,0,4
1652073,4-Apr-20,Texas,Lubbock,2,2
1652328,4-Apr-20,Florida,Hialeah,1,4
1651742,3-Apr-20,Kentucky,Louisville,0,4
1649473,31-Mar-20,Georgia,Macon,3,1
1648832,30-Mar-20,Pennsylvania,Philadelphia,0,5
1648205,29-Mar-20,Georgia,Atlanta,0,4
1647661,28-Mar-20,Maryland,Baltimore,1,3
1644111,23-Mar-20,Texas,San Antonio,0,4
1643775,22-Mar-20,South Carolina,Hanahan,0,4
1643157,20-Mar-20,Virginia,Norfolk,0,4
1642826,20-Mar-20,Missouri,Saint Louis,0,4
1641923,18-Mar-20,Florida,Jacksonville,1,4
1641216,17-Mar-20,Maryland,Baltimore,0,7
1640295,15-Mar-20,North Carolina,Moncure,7,0
1640317,15-Mar-20,Missouri,Springfield,5,2
1640007,14-Mar-20,Michigan,Saginaw,2,2
1639542,14-Mar-20,New Mexico,Albuquerque,1,3
1639413,13-Mar-20,Illinois,Rockford,0,4
1640278,13-Mar-20,Louisiana,New Orleans (Algiers),0,5
1637520,10-Mar-20,Pennsylvania,Chester,2,2
1636471,8-Mar-20,Illinois,South Holland,0,4
1635796,8-Mar-20,Maryland,Rosedale,1,5
1636564,8-Mar-20,California,Ceres,1,3
1635750,7-Mar-20,Ohio,Cleveland,1,18
1635570,7-Mar-20,New Mexico,Albuquerque,0,4
1635411,7-Mar-20,Illinois,Chicago,0,7
1635118,6-Mar-20,District of Columbia,Washington,0,6
1634128,4-Mar-20,California,Tulare,1,5
1631040,29-Feb-20,Missouri,Kansas City,1,4
1631831,29-Feb-20,Colorado,Brighton,0,5
1629488,26-Feb-20,Wisconsin,Milwaukee,6,0
1629042,25-Feb-20,Illinois,Chicago,1,4
1627335,23-Feb-20,North Carolina,Clarkton,3,1
1627713,23-Feb-20,Texas,Houston,0,7
1625553,20-Feb-20,Idaho,Caldwell,2,3
1625787,20-Feb-20,North Carolina,Greensboro,0,4
1623696,17-Feb-20,Mississippi,Port Gibson,2,2
1622406,16-Feb-20,Connecticut,Hartford,1,5
1622962,16-Feb-20,Florida,Pensacola,1,4
1622340,15-Feb-20,Louisiana,New Orleans,0,4
1622233,15-Feb-20,Tennessee,Memphis,0,7
1621821,14-Feb-20,Illinois,Chicago,0,6
1619064,10-Feb-20,Delaware,Dover,1,4
